X,Y,OBJECTID,BOATLANDING_SEQ_NO,LMS_BOAT_LANDING_NAME,LANDING_TYPE_CODE,RAMP_TYPE_CODE,ADA_ACCESSIBLE_FEATURE_CODE,OWNERSHIP_NAME_TEXT,OWNERSHIP_MANAGER_NAME_TEXT,OWNERSHIP_MANAGER_PHONE_TEXT,LL_LAT_DD_AMT,LL_LONG_DD_AMT,WATERBODY_NAME_TEXT,COUNTY_NAME_TEXT,MUNICIPALITY_NAME_TEXT,TOWN_NO,RANGE_NO,RANGE_DIRECTION,ABANDON_FLAG
692637.81211199,282544.381767299,139,254,South Shore Park Boat Ramp,RAMP,Concrete,Yes,COUNTY,Milwaukee County Parks,(414) 257-7275,42.99597655,-87.8821344,Lake Michigan,Milwaukee,CITY OF MILWAUKEE,6,22,E,No
634029.409911989,239511.026267299,140,256,Lake Delavan Carry-In,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Delavan,262-740-2335,42.61960555,-88.60956764,Lake Delavan,Walworth,CITY OF DELAVAN,2,16,E,No
644505.07291199,237465.781067299,141,257,Lake Como - Schofield Road,RAMP,Concrete Panels,Yes,TOWNSHIP,Town of Geneva,262-248-8497,42.59957193,-88.48232027,Lake Como,Walworth,TOWN OF GENEVA,2,17,E,No
637974.67991199,255926.8339673,142,260,Lauderdale Lake Access,RAMP,Paved,Yes,TOWNSHIP,Town of La Grange,262-495-8200,42.76679868,-88.55805955,Lauderdale Lake,Walworth,TOWN OF LA GRANGE,4,16,E,No
626656.15451199,256962.311867299,143,262,Rice Lake Access,RAMP,Concrete Panels,Yes,STATE(DNR),Kettle Moraine State Forest - South. Unit,(262) 594-6200,42.77783603,-88.69624773,Rice Lake,Walworth,TOWN OF WHITEWATER,4,15,E,No
624356.444911989,262556.628567299,144,263,Tripp Lake Boat Ramp,RAMP,Concrete Plank,No,CITY,Parks & Recreation Department,(262) 473-0520,42.82846249,-88.72323821,Tripp Lake,Walworth,CITY OF WHITEWATER,4,15,E,No
632189.978311989,235631.1762673,145,268,Blue Gill Road End,RAMP,Paved,No,TOWNSHIP,Town of Delavan,262-740-2335,42.58494468,-88.63275484,Delavan Lake,Walworth,TOWN OF DELAVAN,2,16,E,No
648704.583011989,260885.3033673,146,273,Pickerel Lake Roadside Access,CARRY-IN,Gravel,No,TOWNSHIP,Town of Troy,262-642-5292,42.80988264,-88.42578196,Pickerel Lake,Walworth,TOWN OF TROY,4,17,E,No
625540.445011989,254302.679967299,148,3859,Whitewater Lake Carry-in ,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Whitewater,262-473-4639,,,Whitewater Lake,Walworth,TOWN OF WHITEWATER,3,15,E,No
647168.594611989,287987.212967299,152,281,Lower Nemahbin Lake Carry-In Access,CARRY-IN,Unimproved,Yes,STATE(DNR),,,43.053933,-88.438456,Lower Nemahbin Lake,Waukesha,TOWN OF SUMMIT,7,17,E,No
672284.196611989,273041.937867299,160,291,Pleasant View Drive Boat Ramp (Lake Access #9),RAMP,Concrete,No,CITY,Park & Recreation Department,(262) 679-5645,42.91479832,-88.13427413,Little Muskego Lake,Waukesha,CITY OF MUSKEGO,5,20,E,No
434281.75071199,281443.659267299,161,580,Bridgeport Landing (North),RAMP,Concrete Panels,No,STATE(DNR),Lower Wisconsin State Riverway,,43.00083128,-91.05165984,Wisconsin River,Grant,TOWN OF WYALUSING,6,6,W,No
434428.88871199,281013.807567298,162,581,Bridgeport Landing South,RAMP,Concrete Plank,No,STATE(DNR),Lower Wisconsin State Riverway,,42.99697764,-91.04978904,Wisconsin River,Grant,TOWN OF WYALUSING,6,6,W,No
441730.750811989,285095.168067299,163,582,Millville Boat Access,RAMP,Gravel,No,TOWNSHIP,Town of Millville,608-998-4260,43.0345119,-90.96079523,Wisconsin River,Grant,TOWN OF MILLVILLE,7,5,W,No
451266.066711989,289604.754667299,164,583,Big Green River Access,RAMP,Concrete Plank,No,TOWNSHIP,Town of Woodman,608-533-2913,43.07603908,-90.84431452,Big Green River/Wisconsin River,Grant,TOWN OF WOODMAN,7,4,W,No
455503.408811989,292667.3945673,166,586,Woodman Lake Access,RAMP,Concrete,No,STATE(DNR),Lower Wisconsin State Riverway,(608) 935-1914,43.10398753,-90.79262438,Woodman Lake,Grant,TOWN OF WOODMAN,7,4,W,No
461841.301911989,297636.983667299,167,587,Boscobel West - Von Haden,RAMP,Concrete,No,CITY,City of Boscobel,608-485-0278,43.14924763,-90.71526293,Wisconsin River,Grant,CITY OF BOSCOBEL,8,3,W,No
462032.460911989,297760.736267298,168,588,Boscobel East,CARRY-IN,Unimproved,No,STATE(DNR),Lower Wisconsin State Riverway,(608) 935-1914,43.15037659,-90.7129251,Wisconsin River,Grant,CITY OF BOSCOBEL,8,3,W,No
473573.745311989,303295.1302673,169,589,Blue River Landing,CARRY-IN,Unimproved,No,STATE(DNR),Lower Wisconsin Riverway,,43.20100666,-90.57145464,Wisconsin River,Grant,TOWN OF WATTERSTOWN,8,2,W,No
450259.838611989,245940.032367298,172,592,McCartney Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Waterloo,608-725-5624,42.68277789,-90.8512512,Mississippi River,Grant,TOWN OF WATERLOO,3,4,W,No
467673.41021199,230173.0829673,173,594,Sunfish Lake Landing,RAMP,Concrete Panels,Yes,FEDERAL,,,42.54217659,-90.63726621,Mississippi River,Grant,TOWN OF JAMESTOWN,1,2,W,No
476962.60241199,303698.426567299,174,595,Rice Lake Access,CARRY-IN,Unimproved,No,STATE(DNR),Lower Wisconsin State Riverway,(608) 935-1914,43.20483884,-90.52977488,Rice Lake,Grant,TOWN OF MUSCODA,8,1,W,No
483766.838011989,302850.789967299,175,596,Muscoda West,RAMP,Concrete Plank,No,STATE(DNR),Lower Wisconsin State Riverway,(608) 935-1914,43.19756348,-90.44596431,Wisconsin River,Grant,TOWN OF MUSCODA,8,1,W,No
484311.86071199,302850.758767299,176,597,Victora Riverside Park Boat Landing,RAMP,Concrete Plank,No,VILLAGE,Village of Muscoda,(608) 739-3182,43.1976009,-90.43917429,Wisconsin River,Grant,TOWN OF MUSCODA,8,1,W,No
654517.26091199,316798.688567299,181,297,Pike Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Hartford,262-673-7214,43.31199973,-88.34124707,Pike Lake,Washington,TOWN OF HARTFORD,10,18,E,No
661568.66081199,327232.789867299,184,301,Big Cedar Lake,RAMP,Concrete,No,TOWNSHIP,Town of West Bend,262-338-3417,43.40461631,-88.25163876,Big Cedar Lake,Washington,TOWN OF WEST BEND,11,19,E,No
664640.60321199,326006.4217673,185,302,Silver Lake Landing,RAMP,Concrete Panels,Yes,COUNTY,,,43.39299271,-88.21404276,Silver Lake,Washington,TOWN OF WEST BEND,11,19,E,No
692774.66451199,326079.795567298,186,303,Port Washington - Lake Michigan,RAMP,Concrete,No,CITY,Marina,262-284-6606,43.38770219,-87.86685013,Lake Michigan,Ozaukee,CITY OF PORT WASHINGTON,11,22,E,No
704918.273311989,366846.2979673,189,305,Deland Park Boat Ramp,RAMP,Concrete,Yes,CITY,Dept. Public Works,(920) 459-3440,43.75158403,-87.70313084,Lake Michigan,Sheboygan,CITY OF SHEBOYGAN,15,23,E,No
704095.04241199,366103.421067299,190,306,South 8th Street Boat Launch,RAMP,Concrete,No,CITY,Dept. Public Works,(920) 459-3440,43.74510554,-87.71360269,Sheboygan River,Sheboygan,CITY OF SHEBOYGAN,15,23,E,No
586975.99741199,257262.335467299,194,312,Gibbs Lake County Park Boat Ramp,RAMP,Paved,Yes,COUNTY,Public Works - Parks Division,(608) 757-5451,42.78497634,-89.18114461,Gibbs Lake,Rock,TOWN OF PORTER,4,11,E,No
608558.63891199,256741.834767299,195,314,Storrs Lake Ramp,RAMP,Concrete,No,STATE(DNR),Wildlife Technician,(608) 743-4832,42.77809924,-88.91739505,Storrs Lake,Rock,TOWN OF MILTON,4,13,E,No
603835.158811989,263910.848767299,196,315,Royce-Dallman County Park Boat Ramp,RAMP,Concrete,No,COUNTY,Public Works - Parks Division,(608) 757-5451,42.84317993,-88.97406262,Lake Koshkonong,Rock,TOWN OF MILTON,4,13,E,No
598455.86571199,260898.2199673,197,318,Newville Public Access,RAMP,Paved,Yes,STATE(DNR),Property Manager,(608) 575-3946,42.81662483,-89.04030248,Rock River,Rock,TOWN OF FULTON,4,12,E,No
597086.383011989,251375.718767298,198,320,Rock River Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Janesville,608-754-1468,42.73102123,-89.05835221,Rock River,Rock,TOWN OF JANESVILLE,3,12,E,No
598669.784311989,249174.239367299,199,321,Riverside Park Boat Launch,RAMP,Concrete Panels,Yes,CITY,Recreation Division,(608) 755-3030,42.71103788,-89.03931871,Rock River,Rock,CITY OF JANESVILLE,3,12,E,No
600673.93031199,244907.8505673,200,325,Rock River Access,RAMP,Gravel,No,CITY,Parks Dept.,(608) 755-3025,42.67241441,-89.01545543,Rock River,Rock,CITY OF JANESVILLE,3,12,E,No
598808.24291199,236453.258967299,201,327,Happy Hollow County Park Boat Ramp,RAMP,Concrete,No,COUNTY,Public Works - Parks Division,(608) 757-5451,42.59647932,-89.03939276,Rock River,Rock,TOWN OF ROCK,2,12,E,No
598633.12121199,233067.481367299,203,330,Preservation Park Boat Launch,RAMP,Concrete,Yes,TOWNSHIP,Town of Beloit,608-364-2982,42.56600999,-89.04199394,Rock River,Rock,TOWN OF BELOIT,1,12,E,No
599099.23251199,227835.9271673,204,333,Wooton Park Boat Ramp,RAMP,Concrete Plank,Yes,CITY,Parks Dept.,(608) 364-2929,42.51885465,-89.03704024,Rock River,Rock,CITY OF BELOIT,1,12,E,No
599201.74301199,228581.340967299,205,332,Armstrong Eddy Park Boat Ramp,RAMP,Concrete,No,CITY,Parks Dept.,(608) 364-2929,42.52555629,-89.03568921,Rock River,Rock,TOWN OF BELOIT,1,12,E,No
601269.158811989,244765.7507673,207,336,Lions Park Pond Boat Ramp,RAMP,Paved,No,CITY,Parks Dept.,(608) 755-3025,42.67107224,-89.00821266,Lions Park Pond,Rock,CITY OF JANESVILLE,2,13,E,No
603018.897711989,258942.768867299,208,337,Clear Lake Public Access,RAMP,Concrete Panels,No,STATE(DNR),Property Manager,(608) 275-3249,42.79853662,-88.98478231,Clear Lake,Rock,TOWN OF MILTON,4,13,E,No
632821.56921199,280173.7826673,211,340,Rome Pond County Park Canoe Launch,CARRY-IN,Paved,No,STATE(DNR),Rome Pond Wildlife Area,,42.98586142,-88.61615506,Rome Millpond,Jefferson,TOWN OF SULLIVAN,6,16,E,No
602474.67671199,281071.7606673,212,341,Island Lane Boat Ramp,RAMP,Concrete,No,TOWNSHIP,Town of Oakland,608-423-9635,42.99784152,-88.98818365,Lake Ripley,Jefferson,TOWN OF OAKLAND,6,13,E,No
606462.99581199,289127.379767299,214,343,Elm Point,RAMP,Gravel,No,TOWNSHIP,town of Lake Mills,920-648-5867,43.06992724,-88.93801215,Rock Lake,Jefferson,TOWN OF LAKE MILLS,7,13,E,No
608328.04721199,290110.8847673,216,345,Rock Lake Mill Pond Access,RAMP,Concrete,Yes,CITY,Parks Dept.,(920) 648-2344,43.07856723,-88.91495227,Mill Pond,Jefferson,CITY OF LAKE MILLS,7,13,E,No
607145.30551199,291970.1871673,217,346,Rock Lake County Park Boat Ramp,RAMP,Concrete Panels,No,COUNTY,Jefferson County Parks Department,(920) 674-7260,43.09544406,-88.92918734,Rock Lake,Jefferson,TOWN OF LAKE MILLS,7,13,E,No
608341.89471199,286536.429967299,218,347,Sandhill Station State Campground Boat Ramp,RAMP,Concrete Plank,No,STATE(DNR),,(608) 275-3266,43.04638346,-88.91534973,Mud Lake,Jefferson,TOWN OF LAKE MILLS,7,13,E,No
600606.07641199,267184.6135673,219,350,Bingham Road Boat Ramp,RAMP,Paved,No,TOWNSHIP,Town of Sumner,608-884-7925,42.87300406,-89.01310351,Lake Koshkonong,Jefferson,TOWN OF SUMNER,5,13,E,No
609349.421911989,268428.5764673,220,351,Vinne HaHa Landing,RAMP,Concrete,No,STATE(DNR),Property Manager,(608) 575-3946,42.88323155,-88.90587503,Lake Koshkonong,Jefferson,TOWN OF KOSHKONONG,5,13,E,No
604907.96421199,269991.437667299,221,353,Lake Koshkonong Access,RAMP,Paved,No,TOWNSHIP,Town of Sumner,608-884-7925,42.89781002,-88.96001734,Lake Koshkonong,Jefferson,TOWN OF SUMNER,5,13,E,No
603640.92821199,279530.0916673,223,357,Red Cedar Lake Access,RAMP,Gravel,No,STATE(DNR),,,42.98383349,-88.97410897,Red Cedar Lake,Jefferson,TOWN OF OAKLAND,6,13,E,No
603640.92821199,279530.0916673,223,357,Red Cedar Lake Access,RAMP,Gravel,Unknown,STATE(DNR),,,42.98383349,-88.97410897,Red Cedar Lake,JEFFERSON,TOWN OF OAKLAND,,,,No
607434.04231199,287471.244767299,224,355,Marsh Creek,CARRY-IN,Unimproved,No,STATE(DNR),Wildlife Biologist,(920) 648-3052,43.05490508,-88.92634749,Marsh Creek,Jefferson,TOWN OF LAKE MILLS,7,13,E,No
626055.68901199,269896.497867299,229,363,Princess Point Boat Landing,RAMP,Gravel,No,STATE(DNR),Princess Point Wildlife ARea,,42.89430961,-88.70106905,Bark River,Jefferson,TOWN OF COLD SPRING,5,15,E,No
634835.249211989,266483.0480673,231,366,Blue Spring Lake Public Boat Ramp,RAMP,Concrete Panels,No,TOWNSHIP,Town of Palmyra,262-495-2049,42.86230947,-88.59426852,Blue Spring Lake,Jefferson,TOWN OF PALMYRA,5,16,E,No
636649.661011989,297631.9020673,232,364,Kanow County Park Canoe Launch,RAMP,Unimproved,No,COUNTY,Jefferson County Parks Department,(920) 674-7260,43.14244512,-88.56555435,Rock River,Jefferson,TOWN OF IXONIA,8,16,E,No
602925.70891199,350471.075867299,235,367,Lake Emily Boat Access,RAMP,Concrete Panels,Yes,TOWNSHIP,Town of Fox Lake,920-763-7910,43.62260588,-88.97217504,Lake Emily,Dodge,TOWN OF FOX LAKE,13,13,E,No
604862.19691199,346584.2103673,236,368,Town of Fox Lake Park Boat Launch,RAMP,Concrete,Yes,TOWNSHIP,Town of Fox Lake,920-763-7910,43.58739562,-88.94878669,Fox Lake,Dodge,TOWN OF FOX LAKE,13,13,E,No
608028.60621199,344570.143867299,237,370,Riverside Park Boat Launch,RAMP,Concrete,Yes,CITY,Dept. of Public Works,(920) 928-3462,43.56889654,-88.9098975,Fox Lake,Dodge,CITY OF FOX LAKE,13,13,E,No
611417.888411989,337743.602567298,238,374,Fish Camp Boat Landing,RAMP,Concrete,Yes,STATE(DNR),Property Manager,(608) 575-3946,43.50703287,-88.86908353,Beaver Dam Lake,Dodge,TOWN OF TRENTON,12,14,E,No
613429.04501199,335487.647967299,239,375,Edgewater Park Beaver Dam Lake,RAMP,Paved,Yes,CITY,Parks & Forestry Dept.,(920) 887-4623,43.48647494,-88.8445961,Beaver Dam Lake,Dodge,CITY OF BEAVER DAM,12,14,E,No
632719.005311989,320426.7495673,240,377,Neider Park Access,RAMP,Paved,No,VILLAGE,Village of Hustisford,920-349-3188,43.34824126,-88.60921435,Sinissippi Lake,Dodge,VILLAGE OF HUSTISFORD,10,16,E,No
640536.02451199,316523.419467298,243,380,Neosho Park Launch,RAMP,Concrete,No,VILLAGE,Village of Neosho,920-625-3086,43.31189195,-88.51365199,Neosho Millpond/Rubican River,Dodge,VILLAGE OF NEOSHO,10,17,E,No
637777.47111199,336682.330067299,246,383,Upper Dam Boat Launch,RAMP,Concrete Panels,No,CITY,Parks & Recreation Dept.,(920) 387-7988,43.49379026,-88.54331508,East Branch Rock River,Dodge,CITY OF MAYVILLE,12,16,E,No
630527.18521199,329907.5203673,247,384,River Bend Park Boat Ramp,RAMP,Concrete,No,CITY,Parks & Recreation Dept.,(920) 382-1011,43.43391196,-88.63433528,Rock River,Dodge,CITY OF HORICON,11,16,E,No
613226.469611989,333985.5477673,248,386,Waterworks Park Boat Ramp,RAMP,Paved,No,CITY,Parks & Forestry Dept.,(920) 887-4623,43.47297755,-88.8473579,Beaver Dam Lake,Dodge,CITY OF BEAVER DAM,12,14,E,No
610559.02811199,336780.838167299,249,388,Derge County Park Boat Ramp,RAMP,Paved,Yes,COUNTY,Dodge County Land Resources & Parks,(920) 386-3700,43.4984701,-88.87986663,Beaver Dam Lake,Dodge,TOWN OF WESTFORD,12,14,E,No
623528.706911989,303841.817967299,250,389,Fannie P. Lewis Park Boat Ramp,RAMP,Concrete Plank,No,CITY,"Parks, Recreation & Forestry Dept.",(920) 262-8080,43.20025932,-88.72569979,Rock River,Dodge,CITY OF WATERTOWN,9,15,E,No
615499.90461199,310180.921367299,251,390,Ranch Road Boat Launch,RAMP,Gravel,No,STATE(DNR),Wildlife Biologist,920-387-7882,43.2583,-88.8234,Beaver Dam River,Dodge,TOWN OF SHIELDS,9,14,E,No
600380.68651199,319399.2266673,252,391,Rotary Park,CARRY-IN,Unimproved,No,TOWNSHIP,Town of Elba,920-350-3250,43.3431462,-89.00830144,Crawfish River,Dodge,TOWN OF ELBA,10,13,E,No
633822.72191199,337906.0062673,253,398,Greenhead Landing,RAMP,Unknown,Unknown,STATE(DNR),Property Manager,(920) 485-3007,43.50542511,-88.59202172,Rock River-East Branch,DODGE,TOWN OF WILLIAMSTOWN,,,,No
633822.72191199,337906.0062673,253,398,Greenhead Launch,RAMP,Gravel,No,STATE(DNR),Wildlife Biologist,(920) 763-6405,43.5054,-88.592,Rock River (east branch),Dodge,Select One...,12,16,E,No
626470.007411989,338322.2946673,254,396,Burnett Ditch Launch,RAMP,Gravel,No,STATE(DNR),Wildlife Biologist,(920) 763-6405,43.5102,-88.6828,Horicon Marsh,Dodge,TOWN OF BURNETT,12,15,E,No
635978.967411989,340535.777567299,255,397,Rock River-East Branch,RAMP,Concrete,No,VILLAGE,Village of Kekoskee,262-339-9166,43.52875808,-88.56473035,Rock River-East Branch,Dodge,VILLAGE OF KEKOSKEE,12,16,E,No
547996.12501199,320536.796467299,256,399,West Point Public Boat Landing,RAMP,Concrete,No,TOWNSHIP,Town of West Point,608-592-7059,43.35716719,-89.65451674,Lake Wisconsin,Columbia,TOWN OF WEST POINT,10,7,E,No
556858.97711199,323881.0458673,258,401,Lake Wisconsin Access Corning St. Boat Launch,RAMP,Concrete,No,TOWNSHIP,Town of Dekorra,608-635-2014,43.38425606,-89.54513136,Lake Wisconsin,Columbia,TOWN OF DEKORRA,11,8,E,No
558168.914711989,327139.4351673,260,405,Camp Rest Park Boat Launch,RAMP,Concrete,No,TOWNSHIP,Town of Dekorra,608-635-2014,43.41617041,-89.52852355,Wisconsin River,Columbia,TOWN OF DEKORRA,11,8,E,No
558715.72531199,324417.3627673,261,403,Whalen Grade Landing,RAMP,Concrete Panels,No,STATE(DNR),Property Manager,(608) 575-3946,43.39163245,-89.52196214,Lake Wisconsin,Columbia,TOWN OF DEKORRA,11,8,E,No
557051.20171199,325261.131567299,262,404,Lake Wisconsin,RAMP,Concrete Panels,No,TOWNSHIP,Town of Dekorra,608-635-2014,43.39931396,-89.54245683,Lake Wisconsin,Columbia,TOWN OF DEKORRA,11,8,E,No
557915.22221199,326894.435367299,263,406,Saddle Road Boat Access,RAMP,Concrete,No,TOWNSHIP,Town of Dekorra,608-635-2014,43.41397728,-89.53167415,Wisconsin River,Columbia,TOWN OF DEKORRA,11,8,E,No
563107.046411989,331935.0839673,264,407,Wisconsin River,RAMP,Gravel,No,TOWNSHIP,Town of Deorra,608-635-2014,43.45908274,-89.4671496,Wisconsin River,Columbia,TOWN OF DEKORRA,11,9,E,No
563395.61791199,332062.8745673,265,408,Dekorra Park Boat Ramp,RAMP,Concrete Plank,No,LOCAL & STATE,Town of Dekorra/DNR,608-635-2014,43.46021669,-89.46357252,Wisconsin River,Columbia,TOWN OF DEKORRA,11,9,E,No
564792.31961199,334107.521967299,266,409,Wisconsin River Access,RAMP,Paved,No,OTHER,Wisconsin Power & Light,608-458-3311,43.48316423,-89.44167976,Wisconsin River,Columbia,TOWN OF CALEDONIA,12,9,E,No
592295.95111199,341629.2594673,268,411,Tarrent Lake,RAMP,Concrete Plank,No,VILLAGE,Village of Cambria,920-348-5416,43.54411101,-89.10508887,Tarrent Lake,Columbia,VILLAGE OF CAMBRIA,12,12,E,No
577875.63931199,341423.0655673,269,412,Park Lake County Park,RAMP,Concrete Panels,No,COUNTY,County Visitor Bureau,(608) 742-6161,43.54351234,-89.28359638,Park Lake,Columbia,TOWN OF WYOCENA,12,10,E,No
576165.08211199,340933.743867299,270,413,Spring Lake,RAMP,Concrete Plank,No,VILLAGE,Park Lake Management District,,43.5392374,-89.30481929,Spring Lake,Columbia,VILLAGE OF PARDEEVILLE,12,10,E,No
572014.63861199,341536.9754673,271,414,Swan Lake Public Boat Access,RAMP,Concrete,Yes,STATE(DNR),Property Manager,(608) 575-3946,43.5449695,-89.35613009,Swan Lake,Columbia,TOWN OF WYOCENA,12,10,E,No
569912.08651199,339196.885467298,272,418,Lake George Park Boat Ramp,RAMP,Concrete Plank,No,COUNTY,County Visitor Bureau,(608) 742-6161,43.52404359,-89.38237036,Lake George,Columbia,TOWN OF PACIFIC,,,E,No
565193.47421199,337688.699967299,273,419,Long Lake Access,RAMP,Concrete Plank,No,TOWNSHIP,,,43.51076461,-89.44088264,Long Lake,Columbia,TOWN OF CALEDONIA,,,E,No
567347.64701199,350816.4482673,274,422,French Creek,RAMP,Gravel,No,STATE(DNR),,(608) 635-8123,43.62895806,-89.41327376,French Creek,Columbia,TOWN OF FORT WINNEBAGO,13,9,E,No
561661.441111989,341056.710567299,275,420,Wisconsin River Access,RAMP,Concrete Plank,No,CITY,Parks & Recreation Dept.,(608) 742-2178,43.54012946,-89.48419336,Wisconsin River,Columbia,CITY OF PORTAGE,12,8,E,No
567253.22041199,350405.858567299,276,421,French Creek,RAMP,Paved,No,STATE(DNR),,(608) 635-8123,43.62517051,-89.41401025,French Creek,Columbia,TOWN OF FORT WINNEBAGO,13,9,E,No
562551.032111989,342148.706567299,277,423,Silver Lake Access,RAMP,Concrete Plank,No,CITY,Parks & Recreation Dept.,(608) 742-2178,43.55107712,-89.47322318,Silver Lake,Columbia,CITY OF PORTAGE,12,9,E,No
553735.794111989,341211.387267299,278,424,Wisconsin River Access,RAMP,Gravel,No,State(Dnr),,(608) 635-8123,43.54308823,-89.58240984,Wisconsin River,Columbia,TOWN OF CALEDONIA,12,8,E,No
556345.635711989,351997.777867299,280,426,Big Slough Public Access,RAMP,Concrete Plank,No,STATE(DNR),DNR Property Manager,(608) 575-3946,43.64008502,-89.54938148,Big Slough,Columbia,TOWN OF LEWISTON,13,8,E,No
542006.92941199,345674.3285673,281,427,Wisconsin River Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Newport,608-253-9552,43.58371108,-89.72740951,Wisconsin River,Columbia,TOWN OF NEWPORT,13,6,E,No
557801.774411989,326723.655967299,282,428,Capse Road Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Dekorra,608-635-2014,43.41090664,-89.53519549,Wisconsin River,Columbia,TOWN OF DEKORRA,11,8,E,No
556636.08951199,322131.9886673,283,429,Harmony Drive W. Boat Launch,RAMP,Concrete Plank,No,TOWNSHIP,Town of Lodi,608-592-4868,43.37115892,-89.54779236,Lake Wisconsin,Columbia,TOWN OF LODI,10,8,E,No
554954.490511989,321696.724267298,284,430,Pine Bluff Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Lodi,608-592-4868,43.36731987,-89.56857591,Lake Wisconsin,Columbia,TOWN OF LODI,10,8,E,No
549854.54611199,320734.9118673,285,431,West Point Public Boat Landing,RAMP,Concrete Plank,No,TOWNSHIP,Town of West Point,608-592-7059,43.35887952,-89.63157275,Lake Wisconsin,Columbia,TOWN OF WEST POINT,10,7,E,No
549854.208111989,319979.0653673,287,433,Lake Wisconsin Boat Access - Sunset Bay Landing,RAMP,Concrete Panels,No,STATE(DNR),Property Manager,(608) 575-3946,43.35210292,-89.63139069,Lake Wisconsin,Columbia,TOWN OF WEST POINT,10,7,E,No
555425.20051199,320221.2837673,289,435,Lake Wisconsin,RAMP,Concrete Plank,No,TOWNSHIP,Town of Lodi,608-592-4868,43.35401256,-89.56286175,Lake Wisconsin,Columbia,TOWN OF LODI,10,8,E,No
576338.65351199,325821.889267299,290,438,South Shore Access,RAMP,Gravel,No,STATE(DNR),,(608) 635-8123,43.40316202,-89.30423372,Mud Lake,Columbia,TOWN OF LOWVILLE,11,10,E,No
553837.48841199,320632.593167299,291,437,Lake Wisconsin Boat Access - Okee Access,RAMP,Concrete Panels,No,STATE(DNR),Property Manager,(608) 575-3946,43.35778932,-89.58242781,Lake Wisconsin,Columbia,TOWN OF WEST POINT,10,8,E,No
597634.56211199,324658.4304673,293,442,Brayton Blvd Boat Launch,RAMP,Paved,Yes,VILLAGE,Village of Fall River,920-484-3525,43.39078485,-89.04143169,Lazy Lake,Columbia,VILLAGE OF FALL RIVER,11,12,E,No
577137.93151199,336259.510467298,294,440,Wyona Park Boat Ramp,RAMP,Concrete Plank,No,COUNTY,County Visitor Bureau,(608) 742-6161,43.4970787,-89.29327017,Wyona Lake,Columbia,TOWN OF WYOCENA,12,10,E,No
597658.781011989,325176.6048673,295,443,Lazy Point Road Boat Launch,RAMP,Paved,Yes,TOWNSHIP,Town of Fountain Prairie,920-484-3396,43.39544758,-89.04105914,Lazy Lake,Columbia,TOWN OF FOUNTAIN PRAIRIE,11,12,E,No
566073.37771199,295428.098967299,296,446,Governor Nelson State Park Boat Landing,RAMP,Concrete,Yes,STATE(DNR),Gov. Nelson State Park,(608) 831-3005,43.13019047,-89.43354359,Lake Mendota,Dane,TOWN OF WESTPORT,8,9,E,No
562042.147211989,292504.2681673,297,448,Middleton Boat Ramp,RAMP,Concrete,Yes,CITY,Recreation Dept.,(608) 821-8360,43.10409734,-89.48332568,Lake Mendota,Dane,CITY OF MIDDLETON,7,8,E,No
563113.65671199,293004.930967299,298,447,Mendota County Park Boat Launch,RAMP,Concrete,Yes,COUNTY,Dane County Parks Division,(608) 224-3730,43.10854537,-89.4701191,Lake Mendota,Dane,TOWN OF WESTPORT,7,9,E,No
562033.606611989,291387.886167299,299,449,Marshall Park Boat Ramp,RAMP,Concrete,Yes,CITY,Madison Parks Dept.,(608) 266-4711,43.09404528,-89.48351514,Lake Mendota,Dane,CITY OF MADISON,7,8,E,No
